Line,Product Family,Base Polymer,Base Type,Additional Treatment,Product Group,Color Group,Width Material Attri,Thickness Material A,Uptime,Rate,Yield,Quantity Good,Run Time Hours,Net Quantity Produced,Downtime,Sales Quantity in KG,Net Sales Quantity in KG,Gross Sales,Freight Revenue Subtotal,Total Gross Sales Revenue,Sales Discounts,Term (Cash) Discounts,Claims (Returns),Bonus (Rebates),Net Sales I,Sales Price net per KG,Commissions Expense primary,Commissions Expense secondary,Direct Sales Costs,Net Sales II,Material Costs,Subcontracting,Added Value,Packing Material (pallets only),Packaging Overhead Variable,Energy & Supplies Variable,Contribution Margin I - C,Personnel Direct,Personnel Indirect,Maintenance Fix,Other Fixed Overhead,Corporate Allocated Costs Prod,Contribution Margin II - C,Research & Development,Selling exp. (Condition),"General, & Administrative (Condition)",EBITDA before Allocations,EBITDA (€),Total Depreciation,EBIT,Product,EBITDA (€) Rank,EBITDA (€) / Hr
K18,Cards Overlay,PVC,278/01,H140,Cards Coated Overlay-WF,GC,295,80,1.0,882.02,0.98,202306.0,234.72361111111113,207030.0,0.0008333333333333334,2228.0,2228.0,16514.4,0.0,16514.4,0.0,0.0,0.0,0.0,16514.4,7.412208258527827,0.0,0.0,-460.14,16054.26,8197.41,0.0,8316.99,56.87,27.02,1464.86,6308.1,2939.2,4040.97,929.73,1071.88,127.24,-2800.92,82.44,388.97,140.13,-3412.46,-3412.46,1194.78,-4607.24,PVC-278/01-H140-GC-295-80,1952.0,-1350.9236845601436
E26,Shrink Sleeve,PET,G10F33,T43,Shrink Sleeve,GC,320,40,0.49,697.53,0.9,786475.7729999999,1245.9422222222229,869079.8230000001,1303.9808333333335,10773.7,10773.7,36630.58,0.0,36630.58,0.0,0.0,0.0,-1098.92,35531.66,3.29799975867158,-1282.07,-915.76,-7733.12,27798.54,20390.9,0.0,15140.76,359.35,8.86,1469.91,5569.52,2434.59,2070.86,481.77,988.43,387.62,-793.75,537.61,1405.43,677.56,-3414.35,-3414.35,1555.42,-4969.77,PETG-G10F33-T43-GC-320-40,1953.0,-221.05790540854113
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,254,140,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,11471.5,11471.5,26189.03,0.0,26189.03,0.0,0.0,0.0,-383.8,25805.23,2.249507910909646,0.0,0.0,-1362.31,24442.92,15255.18,0.0,10550.05,229.52,9.48,1205.49,7743.25,2869.77,2420.31,1051.53,1364.7,451.65,-414.71,607.77,1688.26,721.42,-3432.16,-3432.16,921.83,-4353.99,PVC-225/05-ZZZ-OP-254-140,1954.0,-310.25721121039095
K06,Shrink Sleeve,PVC,145/01,T02,Shrink Sleeve,GC,940,40,0.95,1270.8,0.95,821971.0649999997,682.0386111111112,866737.0639999998,39.206944444444446,4817.9,4817.9,11177.53,0.0,11177.53,0.0,0.0,0.0,0.0,11177.53,2.32000041511862,-391.21,-279.44,-1910.35,9267.18,6354.03,0.0,4823.5,154.92,16.0,807.78,1934.45,976.59,1979.45,403.04,753.19,124.54,-2302.36,240.41,628.5,303.0,-3474.27,-3474.27,507.29,-3981.56,PVC-145/01-T02-GC-940-40,1955.0,-916.3955906100169
K40,Dec. Surfaces/others,PVC,252/05,ZZZ,2D Uni,WH,1320,110,0.99,773.93,0.86,140346.4,211.9533333333333,164037.80000000005,1.378888888888889,44913.5,44763.5,130017.89,0.0,130017.89,0.0,-4625.67,-447.1,-7774.27,117170.85,2.617553363789695,0.0,0.0,-2506.32,114664.53,69718.01,0.0,47452.84,0.0,800.63,5004.55,39141.34,13482.25,6979.43,3754.38,4844.51,1806.85,8273.92,2371.56,6587.85,2815.18,-3500.67,-3500.67,1878.18,-5378.85,PVC-252/05-ZZZ-WH-1320-110,1956.0,-60.52416663352955
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,955,50,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,2825.3,2825.3,7502.28,0.0,7502.28,0.0,0.0,0.0,0.0,7502.28,2.6553923477152868,-262.58,-187.56,-1600.54,5901.74,5039.15,0.0,2463.13,83.13,12.4,571.67,195.39,690.88,1428.98,290.14,545.19,89.5,-2849.3,141.0,368.6,177.7,-3536.6,-3536.6,374.54,-3911.14,PVC-148/07-T35-GC-955-50,1957.0,-1314.2112250026546
E27,Shrink Sleeve,PET,G10T22,T38,Shrink Sleeve,TR,755,50,0.95,1222.63,0.99,856246.4529999999,707.5586111111112,865083.4529999999,36.16722222222222,1477.0,1477.0,10339.0,0.0,10339.0,0.0,0.0,0.0,-177.24,10161.76,6.88,0.0,0.0,-186.42,9975.34,12699.44,0.0,-2537.68,225.67,2.48,17.15,-2969.4,5.69,208.32,1.12,9.01,0.0,-3193.54,73.7,192.67,92.89,-3552.8,-3552.8,27.86,-3580.66,PETG-G10T22-T38-TR-755-50,1958.0,-2940.934234258633
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,288,140,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,9873.0,9873.0,22603.13,0.0,22603.13,0.0,0.0,0.0,-213.05,22390.08,2.2678091765420847,0.0,0.0,-1270.45,21119.63,13280.5,0.0,9109.58,213.04,8.81,1113.48,6503.8,2596.26,2233.98,984.48,1256.19,426.66,-993.77,523.07,1453.0,620.9,-3590.74,-3590.74,837.04,-4427.78,PVC-225/05-ZZZ-OP-288-140,1959.0,-377.14590019244406
K40,Shrink Sleeve,PVC,146/19,T05,Capsule (TDO),OP,450,75,0.7,1130.3,0.93,477006.6,453.09472222222206,512134.0999999999,189.79194444444445,10267.7,10267.7,35547.57,0.0,35547.57,0.0,-565.19,0.0,-493.28,34489.1,3.358989841931494,-254.17,0.0,-855.22,33633.88,22872.25,0.0,11616.85,1267.32,19.01,1496.57,7978.73,3122.87,3011.64,1005.65,1567.81,367.81,-1097.05,512.35,1339.41,645.74,-3594.55,-3594.55,1020.29,-4614.84,PVC-146/19-T05-OP-450-75,1960.0,-395.69912103002616
K06,Shrink Sleeve,PVC,145/01,T02,Shrink Sleeve,GC,1050,40,0.95,1270.8,0.95,821971.0649999997,682.0386111111112,866737.0639999998,39.206944444444446,5390.6,5390.6,12846.23,0.0,12846.23,0.0,0.0,0.0,0.0,12846.23,2.383079805587504,-147.81,-321.17,-1811.22,11035.01,6949.05,0.0,5897.18,318.42,20.44,963.95,2783.15,1130.84,2393.52,486.31,905.87,150.8,-2284.19,268.99,703.2,339.01,-3595.39,-3595.39,610.59,-4205.98,PVC-145/01-T02-GC-1050-40,1961.0,-847.5905487329795
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,960,45,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,12463.9,12463.9,33652.53,0.0,33652.53,0.0,0.0,0.0,0.0,33652.53,2.7,0.0,0.0,-1214.92,32437.61,18550.35,0.0,15102.18,814.64,48.24,2186.32,10838.06,2442.65,5478.66,1117.46,2035.0,355.27,-590.98,621.95,1625.92,783.85,-3622.7,-3622.7,1343.56,-4966.26,PVC-147/07-T25-GC-960-45,1962.0,-311.4198355249962
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,WH,298,140,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,12902.7,12902.7,25943.88,0.0,25943.88,0.0,0.0,0.0,-264.63,25679.25,1.990222976586296,0.0,0.0,-1549.69,24129.56,15933.33,0.0,9745.92,164.29,6.81,981.74,7043.39,2795.35,1999.65,938.03,1161.56,377.82,-229.02,683.58,1898.9,811.43,-3622.93,-3622.93,784.0,-4406.93,PVC-225/05-ZZZ-WH-298-140,1963.0,-291.17488438078846
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,1200,45,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,13093.8,13093.8,40628.97,0.0,40628.97,0.0,0.0,0.0,0.0,40628.97,3.1029166475736614,-825.68,0.0,-825.68,39803.29,23925.19,0.0,16703.78,436.02,60.15,2559.28,12822.65,3008.44,6185.86,1298.23,2373.9,401.32,-445.1,653.37,1708.1,823.48,-3630.05,-3630.05,1585.06,-5215.11,PVC-148/07-T35-GC-1200-45,1964.0,-291.0654809528174
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,900,40,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,3396.7,3396.7,8661.59,0.0,8661.59,0.0,0.0,0.0,-173.23,8488.36,2.499001972502723,-303.16,-216.54,-1373.98,7114.38,5122.85,0.0,3365.51,358.82,16.84,702.83,913.04,859.21,1783.5,360.44,667.31,112.04,-2869.46,169.5,443.1,213.62,-3695.68,-3695.68,447.12,-4142.8,PVC-147/07-T25-GC-900-40,1965.0,-1165.7489266641153
K40,Shrink Sleeve,PVC,146/19,T05,Capsule (TDO),GC,450,75,0.7,1130.3,0.93,477006.6,453.09472222222206,512134.0999999999,189.79194444444445,15994.1,15994.1,45388.57,0.0,45388.57,0.0,-400.35,0.0,-400.51,44587.71,2.7877598614489094,-316.89,0.0,-1152.98,43434.73,23694.87,0.0,20892.84,744.84,220.22,3040.83,15733.97,4479.26,5568.8,2055.6,2885.3,557.7,187.31,798.1,2086.42,1005.88,-3703.09,-3703.09,1874.54,-5577.63,PVC-146/19-T05-GC-450-75,1966.0,-261.696664832657
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,600,50,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,9602.5,9602.5,36155.18,0.0,36155.18,0.0,0.0,0.0,-71.02,36084.16,3.7577880760218685,-2029.24,0.0,-6824.15,29260.01,17643.33,0.0,18440.83,1023.56,43.3,1851.41,8698.41,2443.75,4648.78,930.27,1774.41,278.9,-1377.7,479.16,1252.65,603.91,-3713.42,-3713.42,1209.85,-4923.27,PVC-148/07-T35-GC-600-50,1967.0,-406.00703189794325
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,800,45,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,14692.1,14692.1,47044.41,0.0,47044.41,-334.51,0.0,0.0,0.0,46709.9,3.179252795720149,0.0,0.0,-835.92,45873.98,26854.42,0.0,19855.48,1442.72,65.76,2824.93,14686.15,3201.93,7110.97,1436.56,2638.86,450.01,-152.18,733.13,1916.58,923.99,-3725.88,-3725.88,1733.22,-5459.1,PVC-148/07-T35-GC-800-45,1968.0,-266.2494914409785
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,1175,45,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,45428.5,45428.5,125235.42,0.0,125235.42,0.0,0.0,0.0,0.0,125235.42,2.7567588628284008,0.0,0.0,-5767.9,119467.52,67995.64,0.0,57239.78,1568.29,139.56,6730.86,43033.17,8289.33,16673.25,3391.97,6336.27,1053.25,7289.1,2266.89,5926.15,2857.01,-3760.95,-3760.95,4299.55,-8060.5,PVC-147/07-T25-GC-1175-45,1969.0,-88.70273656405121
K40,Dec. Surfaces/others,PVC,252/05,ZZZ,2D Uni,WH,1460,120,0.99,773.93,0.86,140346.4,211.9533333333333,164037.80000000005,1.378888888888889,1274.2,1274.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-367.54,-367.54,1933.32,0.0,-1933.32,0.0,13.12,174.73,-2488.71,274.02,301.96,160.07,167.68,76.47,-3468.91,67.51,187.53,80.14,-3804.09,-3804.09,93.04,-3897.13,PVC-252/05-ZZZ-WH-1460-120,1970.0,-2310.547303170617
K10,Cards Core,PVC,419/59,ZZZ,Cards Core,WH,605,730,0.49,1177.49,0.85,243058.2,244.10361111111112,287430.2,254.91972222222225,5632.0,5632.0,9518.08,0.0,9518.08,0.0,0.0,0.0,0.0,9518.08,1.69,0.0,0.0,-1222.5,8295.58,6079.49,0.0,3438.59,167.16,21.21,457.77,1569.95,1380.94,1302.89,425.65,589.79,133.29,-2262.61,208.39,983.23,354.2,-3808.43,-3808.43,299.11,-4107.54,PVC-419/59-ZZZ-WH-605-730,1971.0,-796.2337075106533
K06,Shrink Sleeve,PVC,145/01,T02,Shrink Sleeve,GC,905,40,0.95,1270.8,0.95,821971.0649999997,682.0386111111112,866737.0639999998,39.206944444444446,17918.9,17918.9,43472.0,0.0,43472.0,0.0,0.0,0.0,0.0,43472.0,2.426041777118015,0.0,0.0,0.0,43472.0,23971.13,0.0,19500.87,1009.76,61.44,2912.78,15516.89,3143.93,7212.47,1468.51,2681.93,464.01,546.04,894.15,2337.52,1126.92,-3812.55,-3812.55,1752.91,-5565.46,PVC-145/01-T02-GC-905-40,1972.0,-270.3842613106831
K06,Shrink Sleeve,PVC,145/01,T02,Shrink Sleeve,GC,841,40,0.95,1270.8,0.95,821971.0649999997,682.0386111111112,866737.0639999998,39.206944444444446,4752.0,4752.0,11404.8,0.0,11404.8,0.0,0.0,0.0,0.0,11404.8,2.4,-399.17,-285.12,-2233.7,9171.1,6156.31,0.0,5248.49,167.95,17.54,883.35,1945.95,1066.95,2166.02,441.38,824.03,136.4,-2688.83,237.12,619.9,298.85,-3844.7,-3844.7,555.07,-4399.77,PVC-145/01-T02-GC-841-40,1973.0,-1028.1659848484846
K06,Shrink Sleeve,PVC,146/01,T05,Capsule (TDO),GC,290,75,0.64,1199.32,0.94,477546.3950000001,421.8319444444444,505911.39400000003,232.8038888888889,8424.8,8424.8,23231.4,0.0,23231.4,0.0,-212.14,0.0,-215.15,22804.11,2.706783543822999,0.0,0.0,-1918.21,20885.9,11601.09,0.0,11203.02,247.75,36.14,1606.57,7394.35,2290.87,4164.22,864.88,1591.2,283.19,-1800.01,420.38,1099.02,529.83,-3849.24,-3849.24,1152.79,-5002.03,PVC-146/01-T05-GC-290-75,1974.0,-547.962030766309
K06,Shrink Sleeve,PVC,145/01,T02,Shrink Sleeve,GC,850,50,0.95,1270.8,0.95,821971.0649999997,682.0386111111112,866737.0639999998,39.206944444444446,4016.3,4016.3,9140.12,0.0,9140.12,0.0,0.0,0.0,-182.8,8957.32,2.230241764808406,-319.91,-228.5,-1661.24,7296.08,5182.61,0.0,3774.71,343.57,16.95,725.26,1027.69,895.47,1835.61,371.6,688.69,115.97,-2879.65,200.42,523.93,252.58,-3856.58,-3856.58,463.82,-4320.4,PVC-145/01-T02-GC-850-50,1975.0,-1220.2628947040807
K06,Shrink Sleeve,PVC,145/01,T02,Shrink Sleeve,GC,825,50,0.95,1270.8,0.95,821971.0649999997,682.0386111111112,866737.0639999998,39.206944444444446,4784.6,4784.6,10765.35,0.0,10765.35,0.0,0.0,0.0,-215.31,10550.04,2.204999372988337,-376.79,-269.13,-1423.97,9126.07,6161.45,0.0,4388.59,425.19,19.73,817.96,1701.74,987.61,2079.74,419.98,776.3,131.15,-2693.04,238.75,624.15,300.9,-3856.84,-3856.84,519.44,-4376.28,PVC-145/01-T02-GC-825-50,1976.0,-1024.3849584082263
K40,Shrink Sleeve,PVC,146/19,T05,Capsule (TDO),GC,420,75,0.7,1130.3,0.93,477006.6,453.09472222222206,512134.0999999999,189.79194444444445,13686.0,13686.0,40236.84,0.0,40236.84,0.0,-957.62,0.0,-958.03,38321.19,2.800028496273564,0.0,0.0,-1520.76,36800.43,19959.17,0.0,18362.02,1514.87,144.03,2503.65,12678.71,2877.34,5973.99,1553.87,2387.5,507.33,-621.32,682.93,1785.34,860.71,-3950.3,-3950.3,1576.58,-5526.88,PVC-146/19-T05-GC-420-75,1977.0,-326.2475588192313
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,745,40,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,4064.5,4064.5,10567.7,0.0,10567.7,0.0,0.0,0.0,0.0,10567.7,2.6,-369.87,-264.2,-2337.84,8229.86,5982.76,0.0,4584.94,199.46,17.71,765.41,1264.52,1061.4,1926.87,387.19,743.02,115.81,-2969.77,202.82,530.21,255.62,-3958.42,-3958.42,517.38,-4475.8,PVC-147/07-T25-GC-745-40,1978.0,-1043.4763254520853
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,975,47,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,9059.5,9059.5,25819.59,0.0,25819.59,0.0,0.0,0.0,-258.21,25561.38,2.8215000827860264,0.0,0.0,-970.88,24590.5,16557.18,0.0,9004.2,570.82,32.68,1488.18,5941.64,1627.28,3720.66,756.17,1380.44,240.22,-1783.13,452.07,1181.81,569.75,-3986.76,-3986.76,906.97,-4893.73,PVC-148/07-T35-GC-975-47,1979.0,-462.01881521055253
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,597,40,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,5455.0,5455.0,16583.2,0.0,16583.2,0.0,0.0,0.0,-497.51,16085.69,2.9487974335472034,0.0,0.0,-635.53,15450.16,9982.96,0.0,6102.73,484.45,28.61,1214.72,3739.42,1416.78,3052.82,613.41,1143.92,187.82,-2675.33,272.22,711.61,343.07,-4002.23,-4002.23,758.38,-4760.61,PVC-148/07-T35-GC-597-40,1980.0,-770.2843729972503
K40,Dec. Surfaces/others,PVC,252/01,ZZZ,2D Uni,WH,1460,180,0.99,958.41,0.85,231192.2,284.96972222222223,273119.1,1.6572222222222224,13529.0,13529.0,32850.0,0.0,32850.0,0.0,-1172.75,0.0,-1971.0,29706.25,2.1957461748835843,0.0,0.0,-757.0,28949.25,18233.88,0.0,11472.37,0.0,125.81,1533.68,9055.88,2541.38,3729.85,1294.76,1449.35,484.5,-443.96,716.77,1991.06,850.84,-4002.63,-4002.63,313.58,-4316.21,PVC-252/01-ZZZ-WH-1460-180,1981.0,-283.55093638110725
K06,Shrink Sleeve,PVC,148/05,T30,Shrink Sleeve,GC,1150,40,0.84,1166.43,0.96,1406446.2790000003,1250.1388888888891,1458195.2690000003,245.61055555555555,23393.1,23393.1,71441.18,0.0,71441.18,0.0,0.0,0.0,-1314.47,70126.71,2.9977519012016365,-88.62,0.0,-2898.99,67227.72,38679.77,0.0,31446.94,525.71,85.47,4340.61,23596.16,4716.37,10494.72,2116.58,3948.91,644.38,1675.2,1167.32,3051.63,1471.19,-4014.94,-4014.94,2554.44,-6569.38,PVC-148/05-T30-GC-1150-40,1982.0,-200.1934956974493
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,348,120,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,17444.9,17444.9,43497.22,0.0,43497.22,0.0,0.0,-599.39,0.0,42897.83,2.459047056732913,0.0,0.0,-2052.87,40844.96,24285.98,0.0,18611.85,1195.81,355.84,1712.4,13294.93,4666.86,3768.48,1533.5,2078.46,696.79,550.84,924.24,2567.36,1097.11,-4037.87,-4037.87,1378.81,-5416.68,PVC-225/05-ZZZ-OP-348-120,1983.0,-240.02607130450733
K06,Shrink Sleeve,PVC,146/01,T05,Capsule (TDO),OP,358,75,0.64,1199.32,0.94,477546.3950000001,421.8319444444444,505911.39400000003,232.8038888888889,9073.1,9073.1,28752.63,0.0,28752.63,0.0,0.0,0.0,-862.58,27890.05,3.073927323626985,0.0,0.0,-1794.86,26095.19,16451.57,0.0,11438.48,330.24,167.04,1463.93,7682.41,3541.7,2852.39,1056.44,1618.46,454.53,-1841.11,452.75,1183.58,570.6,-4048.04,-4048.04,1100.67,-5148.71,PVC-146/01-T05-OP-358-75,1984.0,-535.0867214954094
K06,Shrink Sleeve,PVC,148/05,T30,Shrink Sleeve,GC,305,50,0.84,1166.43,0.96,1406446.2790000003,1250.1388888888891,1458195.2690000003,245.61055555555555,11929.5,11929.5,33737.33,0.0,33737.33,-879.13,0.0,0.0,0.0,32858.2,2.754365229054026,-862.78,0.0,-1228.7,31629.5,19562.75,0.0,13295.45,350.64,39.58,2040.85,9635.68,2612.51,4964.05,1002.75,1921.82,300.81,-1166.26,595.29,1556.2,750.26,-4068.01,-4068.01,1316.47,-5384.48,PVC-148/05-T30-GC-305-50,1985.0,-397.7575677354458
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,505,60,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,8411.0,8411.0,26236.57,0.0,26236.57,0.0,0.0,0.0,0.0,26236.57,3.1193163714183805,0.0,0.0,-954.03,25282.54,15598.21,0.0,10638.36,1397.05,232.93,1603.86,6450.49,2539.38,3111.53,1009.59,1574.81,256.97,-2041.79,419.72,1097.21,528.97,-4087.69,-4087.69,1059.88,-5147.57,PVC-148/07-T35-GC-505-60,1986.0,-510.2395498870527
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,GC,254,50,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,17807.0,17807.0,57895.56,0.0,57895.56,-275.45,0.0,0.0,0.0,57620.11,3.2358123209973604,-4.27,0.0,-2999.78,54620.33,40039.18,0.0,17580.93,909.04,180.85,1875.61,11615.65,5461.0,3747.85,457.67,1234.34,473.66,241.13,888.59,2322.92,1119.9,-4090.28,-4090.28,2961.72,-7052.0,PETG-G10F22-T52-GC-254-50,1987.0,-296.0244537092155
K10,Construction,PVC,419/52,ZZZ,Construction,WH,1025,204,0.13,829.52,0.83,51414.8,74.51972222222221,61815.8,490.67861111111114,38309.0,38309.0,81943.3,0.0,81943.3,0.0,0.0,0.0,0.0,81943.3,2.1390091101307798,0.0,0.0,-8056.31,73886.99,25986.93,0.0,55956.37,840.48,181.3,4410.88,42467.4,15624.16,12246.7,4424.95,5854.06,1282.65,3034.88,1417.45,3301.48,2409.26,-4093.31,-4093.31,3109.2,-7202.51,PVC-419/52-ZZZ-WH-1025-204,1988.0,-88.63406800490746
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,950,40,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,4300.6,4300.6,11181.56,0.0,11181.56,0.0,0.0,0.0,0.0,11181.56,2.6,-391.36,-279.54,-1811.08,9370.48,6341.7,0.0,4839.86,212.79,19.13,914.66,1882.2,1191.31,2268.52,461.52,869.77,141.49,-3050.41,214.6,561.01,270.46,-4096.48,-4096.48,598.15,-4694.63,PVC-147/07-T25-GC-950-40,1989.0,-1020.5860882667533
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,895,40,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,4089.9,4089.9,10633.74,0.0,10633.74,0.0,0.0,0.0,0.0,10633.74,2.6,-372.18,-265.84,-1666.34,8967.4,6064.99,0.0,4568.75,168.08,19.2,915.74,1799.39,1197.66,2272.53,462.45,870.99,141.78,-3146.02,204.08,533.53,257.22,-4140.85,-4140.85,598.9,-4739.75,PVC-147/07-T25-GC-895-40,1990.0,-1084.7874823345317
E28,Shrink Sleeve,PO,C8CF03,T27,Shrink Sleeve,TR,930,50,0.39,598.35,0.94,576714.394,1026.2730555555556,614071.8659999999,1577.8052777777777,5010.1,5010.1,23547.47,0.0,23547.47,0.0,0.0,0.0,-601.21,22946.26,4.5800003991936284,0.0,0.0,-425.51,22520.75,20267.56,0.0,2678.7,1246.86,9.52,800.52,196.29,906.93,1237.14,221.44,489.49,326.96,-2985.67,250.0,653.56,315.09,-4204.32,-4204.32,904.21,-5108.53,PP-C8CF03-T27-TR-930-50,1991.0,-502.1166986686892
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,325,45,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,7255.3,7255.3,21679.51,0.0,21679.51,0.0,0.0,0.0,-758.79,20920.72,2.8835086075007235,0.0,0.0,-1255.61,19665.11,13234.61,0.0,7686.11,272.97,30.55,1351.44,4775.54,1708.91,3383.78,681.05,1288.05,207.3,-2493.55,362.05,946.46,456.29,-4258.35,-4258.35,876.9,-5135.25,PVC-148/07-T35-GC-325-45,1992.0,-616.2114704422975
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,695,40,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,4168.6,4168.6,10838.36,0.0,10838.36,0.0,0.0,0.0,0.0,10838.36,2.6,-379.35,-270.96,-2318.12,8520.24,6115.51,0.0,4722.85,219.31,19.24,826.41,1339.77,1158.84,2082.58,418.38,802.76,125.05,-3247.84,208.01,543.79,262.16,-4261.8,-4261.8,558.72,-4820.52,PVC-147/07-T25-GC-695-40,1993.0,-1095.3948548673416
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,960,50,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,13960.3,13960.3,37598.68,0.0,37598.68,0.0,0.0,0.0,0.0,37598.68,2.6932573082240348,-562.21,-124.73,-1049.98,36548.7,20849.95,0.0,16748.73,484.79,52.92,2529.89,12631.15,3136.4,6293.72,1285.41,2386.9,402.14,-873.42,696.62,1821.13,877.96,-4269.13,-4269.13,1623.13,-5892.26,PVC-147/07-T25-GC-960-50,1994.0,-327.65174438944723
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,350,50,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,13931.7,13931.7,43188.27,0.0,43188.27,0.0,0.0,0.0,-431.88,42756.39,3.0690001938026232,0.0,0.0,-2903.78,39852.61,25487.19,0.0,17269.2,390.28,49.03,2367.0,11559.11,2803.4,5866.69,1195.17,2216.09,374.79,-897.03,695.18,1817.38,876.17,-4285.76,-4285.76,1493.01,-5778.77,PVC-148/07-T35-GC-350-50,1995.0,-322.97397779165505
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,650,50,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,14914.5,14914.5,47509.11,0.0,47509.11,0.0,0.0,0.0,0.0,47509.11,3.185430956451776,-126.39,0.0,-2380.94,45128.17,28025.27,0.0,19483.84,462.3,508.78,2829.89,13301.93,4875.77,3887.12,2021.73,2752.06,462.63,-697.38,744.23,1945.6,937.98,-4325.19,-4325.19,1846.4,-6171.59,PVC-148/07-T35-GC-650-50,1996.0,-304.46704409132053
K18,Cards Overlay,PVC,278/01,SB6,Cards Coated Overlay,GC,510,100,1.0,880.3,0.96,512001.7,609.0180555555554,536118.7,1.5505555555555555,12651.9,12651.9,65955.46,0.0,65955.46,0.0,-40.68,-9817.5,-81.35,56015.93,4.427471763134391,-2651.11,0.0,-5969.18,50046.75,33003.01,0.0,23012.92,777.53,60.84,2218.15,13987.22,5007.28,5951.53,1509.63,2013.83,291.12,-786.17,479.59,2262.88,815.18,-4343.82,-4343.82,1489.14,-5832.96,PVC-278/01-SB6-GC-510-100,1997.0,-302.23640291181556
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,WH,970,50,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,46594.4,46594.4,242773.12,0.0,242773.12,0.0,0.0,0.0,0.0,242773.12,5.210349741599849,0.0,0.0,-4058.63,238714.49,198687.36,0.0,44085.76,3210.5,305.67,5297.95,31213.01,9880.06,7386.52,1902.86,3688.05,1419.51,6936.01,2325.07,6078.24,2930.32,-4397.62,-4397.62,5702.4,-10100.02,PETG-G10F22-T52-WH-970-50,1998.0,-121.63240215133149
